geo,time,Channel0_impression,Channel1_impression,Channel2_impression,Channel3_impression,competitor_sales_control,sentiment_score_control,Channel0_spend,Channel1_spend,Channel2_spend,Channel3_spend,Organic_channel0_impression,Promo,conversions,revenue_per_conversion,population,total_revenue
Geo33,2022-06-13,2781896,2132930,1677185,3001121,0.7314336,1.0254431,20398.873,20564.072,12463.035,23387.258,2651578,2.915538,9651916.0,0.019894442,586798.4,192019.483050872
Geo33,2022-06-20,1234629,1348192,0,543797,-2.512703,-0.54127336,9053.193,12998.231,0.0,4237.7236,0,0.51663107,12364921.0,0.020085894,586798.4,248360.49252437399
Geo33,2022-06-27,932934,475624,0,0,-3.7703326,-0.752071,6840.9463,4585.601,0.0,0.0,431231,1.3558699,10252929.0,0.020141851,586798.4,206512.968231579
Geo33,2022-07-04,2067325,912375,0,2717316,1.5090302,0.6796173,15159.122,8796.419,0.0,21175.61,1085542,1.3260697,15397098.0,0.019976536,586798.4,307580.682492528
Geo33,2022-07-11,886159,1075882,0,2599156,-0.6062066,-0.18561128,6497.9585,10372.827,0.0,20254.809,466503,1.6460238,9377491.0,0.01995964,586798.4,187171.34446324
Geo33,2022-07-18,1108327,455659,1380503,2633845,0.35115027,0.48935133,8127.055,4393.114,10258.413,20525.135,271867,0.4972574,9128206.0,0.019848157,586798.4,181178.06581634202
Geo33,2022-07-25,611266,0,0,1379088,0.3634838,-0.30423158,4482.2446,0.0,0.0,10747.013,355053,0.0,15554590.0,0.020114243,586798.4,312868.80302537
Geo33,2022-08-01,1954342,198317,66783,1857707,-0.55188245,0.48390165,14330.649,1912.0201,496.25943,14476.814,504298,0.0,13159335.0,0.019985817,586798.4,263000.061151695
Geo33,2022-08-08,1406722,748657,0,1402034,-0.007376678,0.8543851,10315.103,7217.9756,0.0,10925.827,203072,0.0,11051632.0,0.019921582,586798.4,220165.993121824
Geo33,2022-08-15,1623174,0,0,2136348,-0.019820511,-0.03498459,11902.286,0.0,0.0,16648.219,1246885,0.72379243,11621542.0,0.020042863,586798.4,232928.974154746
Geo33,2022-08-22,288562,953615,0,1470251,-1.1969794,0.24101943,2115.9453,9194.023,0.0,11457.432,599404,1.2004719,12428625.0,0.0200908,586798.4,249701.01914999998
Geo33,2022-08-29,2355133,1255010,358945,2492883,0.6255003,1.6282216,17269.537,12099.842,2667.2932,19426.64,1834127,0.47625664,13466446.0,0.019951945,586798.4,268681.78993747
Geo33,2022-09-05,974217,920040,368473,2589328,0.3963046,0.5843731,7143.6636,8870.319,2738.095,20178.22,113237,0.97655284,9826117.0,0.019966261,586798.4,196190.81663853698
Geo33,2022-09-12,1092280,0,0,2915714,-1.5685647,1.2632699,8009.387,0.0,0.0,22721.693,294921,0.36618,9847833.0,0.020061832,586798.4,197565.57121005602
Geo33,2022-09-19,453337,941431,784158,3115854,0.88763255,2.1699924,3324.1948,9076.554,5827.019,24281.354,1030816,0.15576237,9412308.0,0.0199657,586798.4,187923.3178356
Geo33,2022-09-26,1333250,0,0,2831040,1.0037773,-0.64073884,9776.353,0.0,0.0,22061.844,378419,0.7620754,9213505.0,0.020059267,586798.4,184816.156800835
Geo33,2022-10-03,813538,2036589,2294784,3300899,2.7647207,0.5089504,5965.449,19635.227,17052.365,25723.38,1146506,0.7721586,11614101.0,0.020099683,586798.4,233439.748429983
Geo33,2022-10-10,448716,731661,2401512,3353487,3.91587,0.71118873,3290.3103,7054.113,17845.453,26133.19,1503958,0.94934535,14573625.0,0.020143528,586798.4,293564.22324900003
Geo33,2022-10-17,118842,660890,1678842,3906879,2.5731208,0.71075475,871.4355,6371.7935,12475.348,30445.684,825821,0.6553645,10878003.0,0.01996375,586798.4,217165.73239125
Geo33,2022-10-24,0,842358,0,978920,-1.3836229,-1.2697757,0.0,8121.3687,0.0,7628.5674,0,0.0,12779655.0,0.020002732,586798.4,255628.01401746
Geo33,2022-10-31,1567942,573707,0,1918679,0.2627054,0.7693113,11497.285,5531.242,0.0,14951.959,0,0.92172575,9569178.0,0.019971458,586798.4,191110.436521524
Geo33,2022-11-07,684347,1103736,2972033,4862399,3.4131005,1.854764,5018.127,10641.374,22084.951,37891.9,1374504,0.6271097,14641173.0,0.019999564,586798.4,292817.076448572
Geo33,2022-11-14,204517,288455,0,2101782,0.8170299,-0.74551547,1499.6665,2781.0615,0.0,16378.852,530249,0.58357227,13312572.0,0.019665156,586798.4,261793.805141232
Geo33,2022-11-21,1258968,426838,0,2738082,1.4732081,-1.1666644,9231.664,4115.244,0.0,21337.436,1550655,1.1732888,14395352.0,0.019956673,586798.4,287283.332583896
Geo33,2022-11-28,767460,0,0,2931756,0.5548267,0.47356904,5627.5713,0.0,0.0,22846.705,195042,0.0,12050652.0,0.019940576,586798.4,240296.942055552
Geo33,2022-12-05,1086936,2009144,503780,4379897,1.5710142,1.3045446,7970.201,19370.621,3743.551,34131.84,1054797,0.5787605,12361793.0,0.019954136,586798.4,246668.898725848
Geo33,2022-12-12,729429,1569341,0,1705120,-1.1370786,-0.77193534,5348.701,15130.38,0.0,13287.728,1443404,1.7206354,10206257.0,0.020010127,586798.4,204228.498764639
Geo33,2022-12-19,515516,39174,1566720,3251872,1.4823127,-0.46468803,3780.136,377.6856,11642.178,25341.32,661515,0.0,6207196.5,0.020202314,586798.4,125399.73275270099
Geo33,2022-12-26,806591,0,37248,2438812,1.5120018,0.07562399,5914.5083,0.0,276.78705,19005.271,1638794,0.0,12373348.0,0.019989127,586798.4,247332.42458719597
Geo33,2023-01-02,1178422,0,594306,1353356,1.1032012,-0.18588418,8641.042,0.0,4416.243,10546.487,1400128,0.6351777,11892388.0,0.020010533,586798.4,237973.022522804
Geo33,2023-01-09,472554,401523,0,1258938,0.53685015,-1.2789693,3465.1077,3871.1763,0.0,9810.703,271078,0.0,9396769.0,0.019899923,586798.4,186994.979548787
Geo33,2023-01-16,735722,365110,0,1511424,-1.1676477,0.15659294,5394.8457,3520.11,0.0,11778.286,431813,0.0,14568603.0,0.019928167,586798.4,290325.553540701
Geo33,2023-01-23,1230370,200442,195509,3136036,-0.16364256,0.057434738,9021.963,1932.5077,1452.8126,24438.629,636865,0.804966,6251213.5,0.019931132,586798.4,124593.761428682
Geo33,2023-01-30,615995,738575,669405,2943768,0.25304753,1.7059554,4516.921,7120.7725,4974.298,22940.314,807116,0.0,8231354.5,0.019929443,586798.4,164046.3103205435
Geo33,2023-02-06,875232,1228958,0,1861904,-1.9498658,2.234436,6417.834,11848.669,0.0,14509.521,1634180,0.0,2399053.2,0.019857086,586798.4,47638.205710975206
Geo33,2023-02-13,1274600,303230,0,0,-1.1358474,-2.0974581,9346.289,2923.5107,0.0,0.0,0,0.75230455,12382576.0,0.019986365,586798.4,247482.68357624
Geo33,2023-02-20,733806,574964,37419,1800029,-0.12792549,-0.530511,5380.796,5543.361,278.05774,14027.339,557868,1.3338158,8589560.0,0.0199741,586798.4,171568.730396
Geo33,2023-02-27,738117,462077,0,282325,-2.2223773,-0.6028266,5412.4077,4454.9917,0.0,2200.1138,105222,0.0,11172186.0,0.020046134,586798.4,223959.137628924
Geo33,2023-03-06,865136,0,0,906942,-2.2484703,0.6160157,6343.803,0.0,0.0,7067.6543,0,0.0,5144997.5,0.020086313,586798.4,103344.03016921751
Geo33,2023-03-13,741727,447392,0,1294871,0.9709989,-2.0904462,5438.8784,4313.41,0.0,10090.723,0,0.0,10073808.0,0.020026816,586798.4,201746.29923532798
Geo33,2023-03-20,0,0,0,0,-3.935061,-1.1504636,0.0,0.0,0.0,0.0,58216,0.0,7033486.0,0.020055046,586798.4,141056.885270356
Geo33,2023-03-27,140988,123581,0,2199910,-1.5556488,0.5476363,1033.826,1191.473,0.0,17143.549,0,0.0,8336036.0,0.020009436,586798.4,166799.378835696
Geo33,2023-04-03,992347,0,0,0,-3.5140724,-1.394064,7276.606,0.0,0.0,0.0,0,0.006307751,14662974.0,0.020069305,586798.4,294275.69741307
Geo33,2023-04-10,1041737,0,113248,1632579,-1.0208021,0.32486317,7638.769,0.0,841.5373,12722.428,0,2.2459924,8532368.0,0.020076966,586798.4,171304.062235488
Geo33,2023-04-17,688753,0,396695,3345228,0.6350204,0.09522766,5050.435,0.0,2947.8105,26068.828,0,0.15652595,6505286.0,0.019914294,586798.4,129548.177958084
Geo33,2023-04-24,1030318,1423912,0,2060616,-0.3431949,0.0459525,7555.0366,13728.265,0.0,16058.052,391862,0.0,9367224.0,0.01987764,586798.4,186198.30647135997
Geo33,2023-05-01,1139466,0,0,1975239,0.50917244,0.5016327,8355.389,0.0,0.0,15392.722,0,0.0,12282124.0,0.020099808,586798.4,246868.334232192
Geo33,2023-05-08,258088,369205,102477,1060433,-0.40898535,-0.5061841,1892.4879,3559.591,761.49884,8263.785,0,0.0,7158706.5,0.019978076,586798.4,143017.182518694
Geo33,2023-05-15,1747198,0,0,1199562,-1.639452,0.1853224,12811.719,0.0,0.0,9347.995,640511,0.0,13275980.0,0.020098958,586798.4,266833.36442884
Geo33,2023-05-22,1729618,157115,0,1781150,-2.0325582,0.5937657,12682.81,1514.7821,0.0,13880.218,164840,0.0,8891772.0,0.01999236,586798.4,177767.50686192
Geo33,2023-05-29,1412458,0,0,1224762,-0.89671004,0.7755574,10357.163,0.0,0.0,9544.375,0,0.8170202,6274973.5,0.01982725,586798.4,124415.468327875
Geo33,2023-06-05,1171659,622485,0,1932905,0.082625076,-1.4595802,8591.451,6001.522,0.0,15062.82,1063808,1.6527553,10297868.0,0.020009317,586798.4,206053.30523615598
Geo33,2023-06-12,1062088,0,0,17057,-1.9363302,-0.83925474,7787.9976,0.0,0.0,132.92249,0,0.5054086,5805058.5,0.02018397,586798.4,117169.12661224499
Geo33,2023-06-19,0,0,0,574792,-0.57483387,-1.2725096,0.0,0.0,0.0,4479.2627,0,0.0,9361302.0,0.02006262,586798.4,187812.24473124
Geo33,2023-06-26,1493194,0,1598537,1576138,0.8049344,-0.52647084,10949.178,0.0,11878.608,12282.592,495830,0.9833152,9440020.0,0.020085229,586798.4,189604.96346457998
Geo33,2023-07-03,92201,1213640,0,1313285,0.46443078,-0.6448938,676.0844,11700.984,0.0,10234.221,0,0.0,8154824.5,0.019980848,586798.4,162940.308801176
Geo33,2023-07-10,487914,0,0,1242858,-0.37574315,-1.1336212,3577.7383,0.0,0.0,9685.394,0,1.597983,11995658.0,0.019900097,586798.4,238714.757778826
Geo33,2023-07-17,54736,0,0,1415701,-1.873559,-0.14129779,401.36395,0.0,0.0,11032.332,0,0.13352174,12849457.0,0.01991078,586798.4,255842.71144646
Geo33,2023-07-24,828063,0,209200,1067956,-0.5503314,-1.2727268,6071.9565,0.0,1554.5493,8322.41,46437,1.3081205,16206804.0,0.019974757,586798.4,323726.971646628
Geo33,2023-07-31,0,0,0,433401,0.120764285,-1.4004631,0.0,0.0,0.0,3377.4248,0,0.57512623,11369323.0,0.019870704,586798.4,225916.452013392
Geo33,2023-08-07,1568980,882235,0,2388195,-0.17529213,0.47291434,11504.896,8505.832,0.0,18610.822,0,0.82451385,5796419.0,0.019879607,586798.4,115230.531727333
Geo33,2023-08-14,1815342,460888,0,1308623,-1.0383662,0.37374467,13311.4,4443.528,0.0,10197.89,511480,1.0296564,7072437.5,0.02008422,586798.4,142044.39068625
Geo33,2023-08-21,792057,330416,830868,2272710,-0.27463925,0.9708676,5807.9346,3185.6172,6174.1177,17710.865,0,0.0,10994708.0,0.019949513,586798.4,219339.07017720398
Geo33,2023-08-28,811034,636226,1507806,3775876,0.7989766,0.7810695,5947.088,6134.002,11204.392,29424.8,1021851,0.9374681,10064206.0,0.019970277,586798.4,200984.98160506203
Geo33,2023-09-04,762476,1342662,0,2497086,0.25641042,0.298374,5591.0254,12944.915,0.0,19459.393,43297,0.0,7903586.0,0.019970782,586798.4,157840.793024252
Geo33,2023-09-11,1017708,1936555,1868035,3676966,1.2202207,2.5363672,7462.571,18670.775,13881.227,28654.01,2006320,1.6064543,13384983.0,0.020106502,586798.4,269125.187459466
Geo33,2023-09-18,957833,474036,0,3211408,0.9955678,-0.466478,7023.524,4570.291,0.0,25025.99,0,0.0,8658113.0,0.01996658,586798.4,172872.90586354
Geo33,2023-09-25,804478,75851,805443,2508704,1.2655051,0.4125471,5899.0146,731.29706,5985.186,19549.93,0,0.6236668,8824836.0,0.019924138,586798.4,175827.25029136802
Geo33,2023-10-02,1447862,1746067,405417,1518004,0.3931653,1.2609595,10616.771,16834.236,3012.623,11829.563,1079121,0.0,15294176.0,0.019917686,586798.4,304624.595196736
Geo33,2023-10-09,1803864,328485,67139,3111559,-0.4268136,2.165383,13227.235,3167.0,498.90485,24247.883,1358033,0.48496494,9210616.0,0.020060832,586798.4,184772.620192512
Geo33,2023-10-16,1045607,0,0,1392704,-1.2581792,1.0973216,7667.1465,0.0,0.0,10853.12,1272560,0.40165132,12690603.0,0.020057553,586798.4,254542.442274459
Geo33,2023-10-23,584247,345442,56696,1578478,0.4872172,-1.1228502,4284.1216,3330.4863,421.30368,12300.827,0,0.38515356,11093193.0,0.019769412,586798.4,219305.902812516
Geo33,2023-10-30,1036611,384928,0,1414071,-1.3654428,0.2183899,7601.1816,3711.18,0.0,11019.63,151993,0.16779779,7082169.5,0.019999074,586798.4,141636.831911043
Geo33,2023-11-06,511942,1305686,0,2282176,0.24234876,-0.4590153,3753.929,12588.421,0.0,17784.635,1883211,0.9442568,11584508.0,0.0199149,586798.4,230704.3183692
Geo33,2023-11-13,675705,1029281,111748,2792997,0.69010234,1.4141054,4954.7573,9923.536,830.3909,21765.38,959638,0.0,10940787.0,0.01994133,586798.4,218173.84402671
Geo33,2023-11-20,310026,0,433086,2175950,2.039224,0.028541148,2273.3347,0.0,3218.2292,16956.832,392710,0.0,11085380.0,0.019949285,586798.4,221145.4049533
Geo33,2023-11-27,1470885,960537,508496,1690556,0.8509147,0.66213214,10785.592,9260.76,3778.5952,13174.233,896455,0.4758819,16129676.0,0.020039389,586798.4,323228.85180796403
Geo33,2023-12-04,614025,919999,740697,1941694,0.70432365,1.2264484,4502.4756,8869.923,5504.0635,15131.312,489375,0.2937802,10130535.0,0.019980054,586798.4,202408.63634889
Geo33,2023-12-11,1614203,0,604016,2938988,1.1912096,-0.041163713,11836.504,0.0,4488.397,22903.064,325908,1.3157895,12565156.0,0.0200655,586798.4,252126.137718
Geo33,2023-12-18,0,1122418,0,1517827,1.2730068,-0.6410909,0.0,10821.492,0.0,11828.184,796013,0.0,12154794.0,0.020070322,586798.4,243950.62942366803
Geo33,2023-12-25,988331,1038229,610973,2649496,-0.87438333,1.9326553,7247.1577,10009.806,4540.094,20647.1,1089110,0.5977452,11234992.0,0.019979496,586798.4,224469.47772403198
Geo33,2024-01-01,1356791,1041261,1062642,1298692,0.7527677,1.6211312,9948.973,10039.038,7896.4126,10120.5,1759726,0.24775709,10533310.0,0.019873245,586798.4,209331.05029095002
Geo33,2024-01-08,1713909,1216024,0,2593708,0.63595587,-0.57233244,12567.62,11723.969,0.0,20212.352,246305,0.0,8774013.0,0.01993791,586798.4,174935.48153283
Geo33,2024-01-15,290923,0,0,2123330,0.69086736,-0.65258557,2133.2578,0.0,0.0,16546.771,278967,0.0,11605136.0,0.019932702,586798.4,231321.717557472
Geo34,2021-01-25,2535992,193179,0,1226516,-1.3255715,0.9314225,18595.729,1862.4835,0.0,9558.044,1701820,0.0,10265534.0,0.020058183,607054.44,205907.959564722
Geo34,2021-02-01,464436,621309,0,148689,0.18626052,-0.1109857,3405.5806,5990.184,0.0,1158.7096,425990,0.0,8491282.0,0.02000215,607054.44,169843.8962563
Geo34,2021-02-08,595147,575605,717706,2533306,-1.8756195,0.44054493,4364.048,5549.541,5333.219,19741.65,894054,2.428491,12161596.0,0.019955145,607054.44,242686.41161142002
Geo34,2021-02-15,1161628,361209,0,1214652,1.6229843,-1.2581766,8517.897,3482.4995,0.0,9465.589,0,0.0,10752712.0,0.02001907,607054.44,215259.29421784
Geo34,2021-02-22,559445,167973,0,1815909,-0.12930308,-0.83252037,4102.2554,1619.4667,0.0,14151.089,78090,0.41716808,15509235.0,0.019915542,607054.44,308874.82103037
Geo34,2021-03-01,2023358,2049747,721488,2508156,0.42856252,-0.009787262,14836.724,19762.086,5361.323,19545.66,3170,1.4888464,12125346.0,0.020163378,607054.44,244487.93477878798
Geo34,2021-03-08,895454,0,783802,3210249,-1.3784326,0.492015,6566.1167,0.0,5824.3735,25016.957,595584,0.0,15386289.0,0.019986853,607054.44,307523.496458517
Geo34,2021-03-15,1780609,1367911,0,2478487,0.82670665,0.7338128,13056.713,13188.347,0.0,19314.453,891474,0.0,6157523.0,0.019977532,607054.44,123012.11277323599
Geo34,2021-03-22,50450,0,0,1930290,0.9574917,-1.3105354,369.93588,0.0,0.0,15042.442,0,0.01350987,11356520.0,0.020039694,607054.44,227581.18570488002
Geo34,2021-03-29,883638,1105677,353814,1643861,0.32358155,0.73806477,6479.473,10660.088,2629.165,12810.347,0,0.72413194,4905924.0,0.01998651,607054.44,98052.29908524
Geo34,2021-04-05,977551,570370,566483,2475827,0.62428796,0.64519525,7168.111,5499.069,4209.4927,19293.725,1125722,1.0992692,11810840.0,0.02013576,607054.44,237820.2396384
Geo34,2021-04-12,172268,0,484539,962644,0.18469298,-0.13719887,1263.1935,0.0,3600.5728,7501.731,711115,0.04221633,14990406.0,0.019909149,607054.44,298446.226624494
Geo34,2021-04-19,0,553176,0,1991868,0.06722653,-1.6897395,0.0,5333.298,0.0,15522.31,0,0.16846807,14980409.0,0.02008768,607054.44,300921.66226112
Geo34,2021-04-26,966402,0,0,1535208,-1.6995735,-0.8043201,7086.3584,0.0,0.0,11963.631,345371,0.0,12595428.0,0.02010296,607054.44,253205.38526687998
Geo34,2021-05-03,500790,0,281612,3289386,1.6597912,-0.25500908,3672.1545,0.0,2092.6375,25633.66,374183,0.0,4530640.0,0.019903708,607054.44,90176.53561312
Geo34,2021-05-10,855335,2216598,0,1992057,-0.64405304,-0.22653681,6271.9346,21370.734,0.0,15523.782,982964,0.389848,12786868.0,0.020088201,607054.44,256865.174544468
Geo34,2021-05-17,269946,168900,245922,2435396,0.49808913,-0.006042957,1979.4392,1628.404,1827.4277,18978.652,0,0.5864637,6530639.0,0.019936416,607054.44,130197.535849824
Geo34,2021-05-24,1227519,322964,99359,4078733,0.024461687,1.3729224,9001.057,3113.7708,738.3292,31784.916,702446,0.0,16389409.0,0.020026134,607054.44,328216.50081480603
Geo34,2021-05-31,2465165,450501,390336,1886986,-0.9573003,-0.37626368,18076.371,4343.3843,2900.5571,14704.981,447800,2.1475985,14631264.0,0.019993622,607054.44,292531.961798208
Geo34,2021-06-07,0,39948,636429,3170758,1.0388252,-0.7445924,0.0,385.14792,4729.256,24709.213,339608,0.0,17134796.0,0.020013705,607054.44,342930.75237918
Geo34,2021-06-14,108907,0,0,1504829,1.0228207,-2.900051,798.5849,0.0,0.0,11726.892,0,0.0,7924792.0,0.02015987,607054.44,159762.77649704
Geo34,2021-06-21,1382495,393972,0,0,-2.0527005,-1.0739949,10137.453,3798.3752,0.0,0.0,0,0.1518147,12777758.0,0.020071786,607054.44,256472.42413578802
Geo34,2021-06-28,472834,0,0,1416468,0.5723121,-1.6076488,3467.1606,0.0,0.0,11038.309,766489,0.5210395,14446995.0,0.020030959,607054.44,289387.16451820504
Geo34,2021-07-05,1320857,1198577,0,1454354,-0.21520668,-0.4727177,9685.479,11555.758,0.0,11333.549,452380,0.3194956,13375416.0,0.0200174,607054.44,267741.05223840004
Geo34,2021-07-12,138851,23606,0,1823294,0.31223768,-1.0336417,1018.15594,227.59091,0.0,14208.639,0,0.0,8598422.0,0.019878587,607054.44,170924.479789714
Geo34,2021-07-19,0,0,0,402544,-1.5083082,-1.2873045,0.0,0.0,0.0,3136.9612,0,0.0,12106093.0,0.019863576,607054.44,240470.298368568
Geo34,2021-07-26,526921,795938,0,222908,0.16200985,-0.6731552,3863.7659,7673.8223,0.0,1737.0865,0,0.0,12451044.0,0.01999613,607054.44,248972.69445972002
Geo34,2021-08-02,230692,1465662,0,1252493,-2.039815,0.3913055,1691.6006,14130.787,0.0,9760.478,830879,0.0,8464858.0,0.020084906,607054.44,170015.877233348
Geo34,2021-08-09,2132447,0,0,3236196,-1.3141204,-0.24385422,15636.643,0.0,0.0,25219.16,671043,1.0529639,15168069.0,0.02005281,607054.44,304162.40572389
Geo34,2021-08-16,377536,318492,0,3592774,1.4381329,-0.12739037,2768.367,3070.655,0.0,27997.914,1316915,0.0,11607245.0,0.020140287,607054.44,233773.245579315
Geo34,2021-08-23,1044940,1114065,0,3936576,1.172299,-0.018470585,7662.2554,10740.959,0.0,30677.107,1139953,0.3552508,11462885.0,0.0202096,607054.44,231660.320696
Geo34,2021-08-30,2016560,1506136,852232,4843538,1.0165929,2.1534882,14786.876,14521.006,6332.8716,37744.92,1784043,0.0,8890333.0,0.020071654,607054.44,178443.68792078202
Geo34,2021-09-06,261844,1022304,0,1763533,1.3908205,-1.3248609,1920.0295,9856.27,0.0,13742.931,343956,0.60495174,16186789.0,0.0201025,607054.44,325394.9258725
Geo34,2021-09-13,715865,680304,0,820563,0.7963634,-2.1183436,5249.24,6558.9683,0.0,6394.5166,0,1.686358,12219976.0,0.020025957,607054.44,244716.713917032
Geo34,2021-09-20,681067,605831,0,3771132,1.1399251,0.4050694,4994.076,5840.957,0.0,29387.83,1786507,1.3842343,17942626.0,0.019993028,607054.44,358727.42401152797
Geo34,2021-09-27,1095841,585736,284632,1573648,1.0635802,1.2184482,8035.4985,5647.2163,2115.079,12263.188,0,0.0,9596847.0,0.020103812,607054.44,192933.20788076398
Geo34,2021-10-04,2758790,0,662416,2857253,0.6546427,0.031437457,20229.443,0.0,4922.363,22266.115,1013671,0.0,11300455.0,0.020012598,607054.44,226151.46313209
Geo34,2021-10-11,2086469,2658040,0,3021932,0.50641525,-0.09645563,15299.5,25626.78,0.0,23549.434,452880,1.6381078,15296759.0,0.020027418,607054.44,306354.586538262
Geo34,2021-10-18,1525454,0,141224,2407393,0.29088193,-1.4111874,11185.732,0.0,1049.4249,18760.43,371044,2.8047583,16025952.0,0.019983007,607054.44,320246.710997664
Geo34,2021-10-25,0,52218,0,1348221,-0.33718354,-0.8126491,0.0,503.44583,0.0,10506.471,0,0.0,12358370.0,0.020041803,607054.44,247684.01694111
Geo34,2021-11-01,825985,0,0,2806983,-1.029165,0.68363523,6056.7197,0.0,0.0,21874.37,0,0.0,10261289.0,0.020016916,607054.44,205399.359964724
Geo34,2021-11-08,1643227,177197,0,2348775,-0.939107,1.0149364,12049.329,1708.3972,0.0,18303.629,1365102,1.9208016,10519908.0,0.019970365,607054.44,210086.40252642002
Geo34,2021-11-15,1036814,728570,0,2512381,-0.27505893,-0.5826695,7602.67,7024.312,0.0,19578.584,1174944,0.7567668,7436397.0,0.019942714,607054.44,148301.938561458
Geo34,2021-11-22,2100780,1953225,1248966,3506326,0.4413023,2.6111782,15404.438,18831.494,9280.972,27324.24,1046632,0.0,8334601.5,0.019901192,607054.44,165868.50469498802
Geo34,2021-11-29,834604,0,0,1627562,0.2464051,-2.2881615,6119.92,0.0,0.0,12683.331,0,0.0,8379846.0,0.019995132,607054.44,167556.126909672
Geo34,2021-12-06,330556,86083,0,1278300,0.21544099,-0.07600129,2423.8757,829.9461,0.0,9961.588,130132,0.03409314,12960654.0,0.019887712,607054.44,257757.75408364797
Geo34,2021-12-13,313382,2244411,0,3372878,0.7693956,1.3532033,2297.9436,21638.887,0.0,26284.3,1779346,0.011210799,7094234.5,0.019916272,607054.44,141290.70393378398
Geo34,2021-12-20,1812460,0,0,2463280,-1.4560995,-1.7382944,13290.267,0.0,0.0,19195.947,324940,0.7899227,15948589.0,0.01995592,607054.44,318268.76619687997
Geo34,2021-12-27,1325617,892653,603266,2241614,0.9381089,-0.30031842,9720.382,8606.274,4482.824,17468.54,940670,1.3048753,15609189.0,0.019875318,607054.44,310237.595097102
Geo34,2022-01-03,362902,505750,0,1928402,0.42917234,-0.6976717,2661.06,4876.053,0.0,15027.729,319736,0.13497445,15471513.0,0.019882554,607054.44,307613.192684202
Geo34,2022-01-10,2123692,2067482,0,1513754,-1.5076008,0.7092348,15572.445,19933.072,0.0,11796.443,1469249,2.1652958,14099813.0,0.019927198,607054.44,280969.765413974
Geo34,2022-01-17,773233,125708,0,1235415,0.2452628,-0.6347641,5669.9033,1211.9799,0.0,9627.392,342223,0.30315593,15187578.0,0.020235369,607054.44,307326.245046282
Geo34,2022-01-24,879408,1408987,0,465370,-1.2162745,-0.34061968,6448.4556,13584.37,0.0,3626.5542,101953,0.15641536,7777127.0,0.019987302,607054.44,155443.78604135397
Geo34,2022-01-31,0,467219,0,0,-1.6296476,-1.6544285,0.0,4504.5664,0.0,0.0,0,0.0,11928118.0,0.019925455,607054.44,237673.17844369
Geo34,2022-02-07,456387,8253,0,983446,-1.8405083,-1.1549436,3346.5596,79.569084,0.0,7663.838,673455,1.3887274,14742604.0,0.019807344,607054.44,292011.82888377603
Geo34,2022-02-14,2067822,1522570,0,2883041,0.55422604,0.019275486,15162.766,14679.45,0.0,22467.078,1332650,0.0,10269702.0,0.019920416,607054.44,204576.736036032
Geo34,2022-02-21,1348316,858455,1295827,3484165,1.2629013,0.59112203,9886.828,8276.563,9629.192,27151.543,1098886,1.333805,11495083.0,0.020025931,607054.44,230199.738997273
Geo34,2022-02-28,1932819,1066458,0,2455462,-1.3249854,2.4329758,14172.827,10281.969,0.0,19135.023,1488843,0.07851905,10756531.0,0.020173525,607054.44,216997.14704177502
Geo34,2022-03-07,302284,0,0,1038773,-0.6449481,-0.5995941,2216.565,0.0,0.0,8094.9927,0,0.0,12385120.0,0.01999912,607054.44,247691.50109439998
Geo34,2022-03-14,0,579748,0,1123838,-1.3655982,-0.43235403,0.0,5589.4844,0.0,8757.89,1046582,0.0,12717122.0,0.020104526,607054.44,255671.709894172
Geo34,2022-03-21,608125,0,0,1935898,-1.6225945,-0.1292897,4459.2124,0.0,0.0,15086.144,245951,0.0,13752057.0,0.020181369,607054.44,277535.336826033
Geo34,2022-03-28,0,0,0,822141,-1.6864034,-2.405885,0.0,0.0,0.0,6406.8135,0,0.5881557,14745269.0,0.02015245,607054.44,297153.29625904997
Geo34,2022-04-04,882211,244676,0,1035590,-1.1999335,0.6316016,6469.009,2358.978,0.0,8070.1875,1439838,0.22128683,10044260.0,0.01993379,607054.44,200220.1695454
Geo34,2022-04-11,1148216,244359,0,90473,0.37417048,-1.2849324,8419.55,2355.9216,0.0,705.0417,754079,0.0,11338989.0,0.019933632,607054.44,226027.233978048
Geo34,2022-04-18,0,459468,0,1369021,-1.6178293,-1.4009727,0.0,4429.8374,0.0,10668.562,82588,0.0,12394187.0,0.019895874,607054.44,246593.18288443802
Geo34,2022-04-25,0,1383924,0,1119005,-0.702412,-0.7544481,0.0,13342.732,0.0,8720.227,0,0.0,13049557.0,0.020093152,607054.44,262206.73233366397
Geo34,2022-05-02,744906,0,0,1156184,-0.8553428,-0.25418103,5462.1895,0.0,0.0,9009.957,0,0.0,8453043.0,0.01995387,607054.44,168670.92112641
Geo34,2022-05-09,2053787,1418876,1746950,4338464,1.4780544,1.5439744,15059.851,13679.712,12981.453,33808.957,2383020,1.6961236,9881213.0,0.020180007,607054.44,199402.947508491
Geo34,2022-05-16,659264,0,0,1538720,-2.2368946,0.86922765,4834.2007,0.0,0.0,11991.0,98952,0.43620706,12292848.0,0.019847086,607054.44,243977.211440928
Geo34,2022-05-23,0,0,0,290889,-2.3278325,-2.0849133,0.0,0.0,0.0,2266.8516,0,0.0,15597203.0,0.019904455,607054.44,310453.82523936505
Geo34,2022-05-30,1272635,1471270,1285009,2375726,-0.63407505,0.46887088,9331.88,14184.855,9548.805,18513.654,289349,1.0911572,12346739.0,0.02007972,607054.44,247919.06203307997
